0,3,4,12,4,12,83689,3413,376,367,0,0,884,0,1294
0,3,4,12,4,12,83774,3414,376,367,0,0,885,0,1299
1,3,4,12,4,12,83841,3415,376,368,1,0,885,0,1302
1,3,4,12,4,12,83924,3416,376,368,0,0,886,0,1306
2,3,4,12,4,12,83998,3417,376,368,0,0,886,0,1309
2,3,4,12,4,12,84067,3418,377,368,0,0,887,0,1312
3,3,4,12,4,12,84145,3420,377,371,1,0,887,0,1312
3,3,4,12,4,12,84223,3422,377,373,0,0,887,0,1312
4,3,4,12,4,12,84314,3424,378,374,0,0,889,0,1312
4,3,4,12,4,12,84405,3426,378,376,0,0,890,0,1312
5,3,4,12,4,12,84479,3427,378,376,0,0,891,0,1315
5,3,4,12,4,12,84548,3428,379,377,1,0,892,0,1318
6,3,4,12,3,9,84608,3430,379,378,0,0,893,0,1318
6,3,4,12,3,9,84668,3432,379,378,0,0,894,0,1318
7,3,4,12,4,12,84764,3433,379,378,0,0,895,0,1325
7,3,4,12,4,12,84893,3434,380,378,0,0,897,0,1334
8,3,4,12,3,9,84945,3435,381,378,0,0,898,0,1337
8,3,4,12,3,9,85010,3436,381,378,0,0,898,0,1341
9,3,4,12,3,9,85062,3437,382,378,0,0,899,0,1344
9,3,4,12,3,9,85127,3438,382,379,1,0,900,0,1348
10,3,4,12,3,9,85157,3439,382,380,1,0,900,0,1348
10,3,4,12,3,9,85187,3440,382,380,0,0,900,0,1348
11,3,4,12,3,9,85247,3442,382,381,0,0,900,0,1348
11,3,4,12,3,9,85307,3444,383,382,0,0,901,0,1348
12,3,4,12,3,9,85367,3446,383,384,1,0,901,0,1348
12,3,4,12,3,9,85427,3448,383,385,0,0,902,0,1348
13,3,4,12,3,9,85457,3449,383,385,0,0,902,0,1348
13,3,4,12,3,9,85487,3450,384,385,0,0,903,0,1348
14,3,4,12,3,9,85539,3451,384,385,0,0,904,0,1351
14,3,4,12,3,9,85604,3452,385,385,0,0,905,0,1355
15,3,4,12,3,9,85663,3453,386,385,0,0,906,0,1358
15,3,4,12,3,9,85717,3454,387,385,0,0,907,0,1361
16,3,4,12,4,12,85795,3456,387,387,0,0,907,0,1361
16,3,4,12,4,12,85873,3458,388,388,0,0,908,0,1361
17,3,4,12,3,9,85925,3459,388,388,0,0,908,0,1364
17,3,4,12,3,9,85990,3460,388,388,0,0,909,0,1368
18,3,4,12,3,9,86020,3461,388,388,0,0,909,0,1368
18,3,4,12,3,9,86050,3462,389,388,0,0,910,0,1368
19,3,4,12,4,12,86131,3463,390,389,1,0,911,0,1372
19,3,4,12,4,12,86216,3464,391,390,1,0,912,0,1377
20,3,4,12,3,9,86268,3465,391,390,0,0,912,0,1380
20,3,4,12,3,9,86333,3466,392,390,0,0,913,0,1384
21,3,4,12,2,6,86354,3467,392,390,0,0,913,0,1384
21,3,4,12,2,6,86375,3468,393,390,0,0,914,0,1384
22,3,4,12,4,12,86471,3469,393,390,0,0,914,0,1391
22,3,4,12,4,12,86600,3470,393,390,0,0,915,0,1400
23,3,4,12,4,12,86678,3472,393,391,0,0,915,0,1400
23,3,4,12,4,12,86756,3474,393,393,0,0,915,0,1400
24,3,4,12,3,9,86786,3475,393,393,0,0,915,0,1400
24,3,4,12,3,9,86816,3476,393,393,0,0,915,0,1400
25,3,4,12,4,12,86883,3477,393,393,0,0,915,0,1403
25,3,4,12,4,12,86966,3478,393,393,0,0,916,0,1407
26,3,4,12,2,6,86987,3479,393,393,0,0,916,0,1407
26,3,4,12,2,6,87008,3480,393,393,0,0,917,0,1407
27,3,4,12,3,9,87038,3481,393,393,0,0,917,0,1407
27,3,4,12,3,9,87068,3482,393,393,0,0,917,0,1407
28,3,4,12,3,9,87098,3483,393,393,0,0,917,0,1407
28,3,4,12,3,9,87128,3484,393,393,0,0,917,0,1407
29,3,4,12,2,6,87149,3485,393,393,0,0,917,0,1407
29,3,4,12,2,6,87170,3486,393,393,0,0,917,0,1407
30,3,4,12,3,9,87222,3487,393,393,0,0,918,0,1410
30,3,4,12,3,9,87287,3488,393,393,0,0,919,0,1414
31,3,4,12,3,9,87317,3489,394,393,0,0,920,0,1414
31,3,4,12,3,9,87347,3490,394,393,0,0,920,0,1414
32,3,4,12,4,12,87414,3491,394,394,1,0,920,0,1417
32,3,4,12,4,12,87497,3492,394,394,0,0,921,0,1421
33,3,4,12,3,9,87557,3494,394,396,1,0,921,0,1421
33,3,4,12,3,9,87617,3496,394,397,0,0,921,0,1421
34,3,4,12,4,12,87726,3497,394,397,0,0,921,0,1428
34,3,4,12,4,12,87855,3498,394,397,0,0,922,0,1437
35,3,4,12,3,9,87885,3499,394,398,1,0,922,0,1437
