0,5,1,5,1,5,8030,801,67,128,1,0,228,0,0
0,5,1,5,1,5,8060,802,67,128,0,0,229,0,0
1,5,1,5,1,5,8090,803,67,128,0,0,229,0,0
1,5,1,5,1,5,8120,804,67,128,0,0,229,0,0
2,5,1,5,1,5,8150,805,67,128,0,0,229,0,0
2,5,1,5,1,5,8180,806,67,128,0,0,230,0,0
3,5,1,5,1,5,8210,807,67,128,0,0,230,0,0
3,5,1,5,1,5,8240,808,67,128,0,0,230,0,0
4,5,1,5,1,5,8270,809,67,129,1,0,230,0,0
4,5,1,5,1,5,8300,810,67,129,0,0,230,0,0
5,5,1,5,1,5,8330,811,67,129,0,0,230,0,0
5,5,1,5,1,5,8360,812,67,129,0,0,230,0,0
6,5,1,5,1,5,8390,813,67,129,0,0,230,0,0
6,5,1,5,1,5,8420,814,67,129,0,0,230,0,0
7,5,1,5,1,5,8450,815,67,129,0,0,230,0,0
7,5,1,5,1,5,8480,816,67,129,0,0,231,0,0
8,5,1,5,1,5,8510,817,67,129,0,0,231,0,0
8,5,1,5,1,5,8540,818,67,129,0,0,231,0,0
9,5,1,5,1,5,8570,819,67,129,0,0,231,0,0
9,5,1,5,1,5,8600,820,67,129,0,0,231,0,0
10,5,1,5,1,5,8630,821,68,129,0,0,232,0,0
10,5,1,5,1,5,8660,822,68,129,0,0,232,0,0
11,5,1,5,1,5,8690,823,68,129,0,0,232,0,0
11,5,1,5,1,5,8720,824,68,129,0,0,232,0,0
12,5,1,5,1,5,8750,825,68,129,0,0,232,0,0
12,5,1,5,1,5,8780,826,68,129,0,0,233,0,0
13,5,1,5,1,5,8810,827,68,130,1,0,233,0,0
13,5,1,5,1,5,8840,828,68,130,0,0,233,0,0
14,5,1,5,1,5,8870,829,68,130,0,0,233,0,0
14,5,1,5,1,5,8900,830,68,130,0,0,233,0,0
15,5,1,5,1,5,8930,831,68,130,0,0,233,0,0
15,5,1,5,1,5,8960,832,68,130,0,0,233,0,0
16,5,1,5,1,5,8990,833,68,130,0,0,233,0,0
16,5,1,5,1,5,9020,834,68,130,0,0,233,0,0
17,5,1,5,1,5,9050,835,68,130,0,0,233,0,0
17,5,1,5,1,5,9080,836,69,130,0,0,234,0,0
18,5,1,5,1,5,9110,837,69,130,0,0,234,0,0
18,5,1,5,1,5,9140,838,69,130,0,0,234,0,0
19,5,1,5,1,5,9170,839,69,131,1,0,234,0,0
19,5,1,5,1,5,9200,840,69,131,0,0,234,0,0
20,5,1,5,1,5,9230,841,70,131,0,0,235,0,0
20,5,1,5,1,5,9260,842,70,131,0,0,235,0,0
21,5,1,5,1,5,9290,843,70,131,0,0,235,0,0
21,5,1,5,1,5,9320,844,70,131,0,0,235,0,0
22,5,1,5,1,5,9350,845,70,131,0,0,235,0,0
22,5,1,5,1,5,9380,846,70,131,0,0,235,0,0
23,5,1,5,1,5,9410,847,70,131,0,0,235,0,0
23,5,1,5,1,5,9440,848,70,131,0,0,235,0,0
24,5,1,5,1,5,9470,849,70,131,0,0,235,0,0
24,5,1,5,1,5,9500,850,70,131,0,0,236,0,0
25,5,1,5,1,5,9530,851,70,131,0,0,236,0,0
25,5,1,5,1,5,9560,852,70,131,0,0,236,0,0
26,5,1,5,1,5,9590,853,70,131,0,0,236,0,0
26,5,1,5,1,5,9620,854,70,131,0,0,236,0,0
27,5,1,5,1,5,9650,855,71,131,0,0,237,0,0
27,5,1,5,1,5,9680,856,71,131,0,0,237,0,0
28,5,1,5,1,5,9710,857,71,131,0,0,237,0,0
28,5,1,5,1,5,9740,858,71,131,0,0,237,0,0
29,5,1,5,1,5,9770,859,71,131,0,0,237,0,0
29,5,1,5,1,5,9800,860,71,131,0,0,238,0,0
30,5,1,5,1,5,9830,861,71,131,0,0,238,0,0
30,5,1,5,1,5,9860,862,71,131,0,0,238,0,0
31,5,1,5,1,5,9890,863,71,132,1,0,238,0,0
31,5,1,5,1,5,9920,864,71,132,0,0,238,0,0
32,5,1,5,1,5,9950,865,72,132,0,0,239,0,0
32,5,1,5,1,5,9980,866,72,132,0,0,239,0,0
33,5,1,5,1,5,10010,867,72,132,0,0,239,0,0
33,5,1,5,1,5,10040,868,72,132,0,0,239,0,0
34,5,1,5,1,5,10070,869,72,132,0,0,239,0,0
34,5,1,5,1,5,10100,870,72,132,0,0,239,0,0
35,5,1,5,1,5,10130,871,72,132,0,0,239,0,0
35,5,1,5,1,5,10160,872,72,132,0,0,240,0,0
36,5,1,5,1,5,10190,873,72,132,0,0,240,0,0
36,5,1,5,1,5,10220,874,73,132,0,0,241,0,0
37,5,1,5,1,5,10250,875,73,132,0,0,241,0,0
37,5,1,5,1,5,10280,876,73,132,0,0,241,0,0
38,5,1,5,1,5,10310,877,73,133,1,0,241,0,0
38,5,1,5,1,5,10340,878,73,133,0,0,241,0,0
39,5,1,5,1,5,10370,879,73,133,0,0,241,0,0
39,5,1,5,1,5,10400,880,73,133,0,0,241,0,0
40,5,1,5,1,5,10430,881,73,133,0,0,241,0,0
40,5,1,5,1,5,10460,882,73,133,0,0,241,0,0
41,5,1,5,1,5,10490,883,73,133,0,0,241,0,0
41,5,1,5,1,5,10520,884,73,133,0,0,241,0,0
42,5,1,5,1,5,10550,885,73,133,0,0,241,0,0
42,5,1,5,1,5,10580,886,73,133,0,0,242,0,0
43,5,1,5,1,5,10610,887,73,133,0,0,242,0,0
43,5,1,5,1,5,10640,888,73,133,0,0,242,0,0
44,5,1,5,1,5,10670,889,73,134,1,0,242,0,0
44,5,1,5,1,5,10700,890,73,134,0,0,242,0,0
45,5,1,5,1,5,10730,891,73,134,0,0,242,0,0
