0,4,4,16,4,16,94935,3654,413,434,0,0,977,0,1640
0,4,4,16,4,16,95054,3656,414,435,0,0,978,0,1640
1,4,4,16,3,12,95145,3658,414,436,0,0,978,0,1640
1,4,4,16,3,12,95236,3660,414,437,0,0,978,0,1640
2,4,4,16,3,12,95288,3661,414,437,0,0,978,0,1640
2,4,4,16,3,12,95340,3662,414,437,0,0,978,0,1640
3,4,4,16,3,12,95392,3663,414,437,0,0,978,0,1640
3,4,4,16,3,12,95444,3664,414,437,0,0,978,0,1640
4,4,4,16,4,16,95585,3665,415,437,0,0,979,0,1647
4,4,4,16,4,16,95767,3666,416,437,0,0,981,0,1656
5,4,4,16,4,16,95886,3668,417,437,0,0,983,0,1656
5,4,4,16,4,16,96005,3670,417,438,0,0,984,0,1656
6,4,4,16,4,16,96141,3672,417,439,0,0,985,0,1656
6,4,4,16,4,16,96277,3674,418,440,0,0,987,0,1656
7,4,4,16,3,12,96368,3676,418,440,0,0,988,0,1656
7,4,4,16,3,12,96459,3678,420,440,0,0,990,0,1656
8,4,4,16,2,8,96495,3679,420,440,0,0,990,0,1656
8,4,4,16,2,8,96531,3680,420,440,0,0,990,0,1656
9,4,4,16,3,12,96583,3681,420,440,0,0,990,0,1656
9,4,4,16,3,12,96635,3682,420,441,1,0,990,0,1656
10,4,4,16,4,16,96754,3684,421,442,0,0,991,0,1656
10,4,4,16,4,16,96873,3686,421,444,1,0,992,0,1656
11,4,4,16,3,12,96925,3687,421,444,0,0,992,0,1656
11,4,4,16,3,12,96977,3688,421,445,1,0,992,0,1656
12,4,4,16,4,16,97096,3690,421,446,0,0,993,0,1656
12,4,4,16,4,16,97215,3692,422,446,0,0,994,0,1656
13,4,4,16,4,16,97337,3693,423,446,0,0,995,0,1660
13,4,4,16,4,16,97463,3694,424,446,0,0,997,0,1665
14,4,4,16,4,16,97582,3696,424,447,0,0,997,0,1665
14,4,4,16,4,16,97701,3698,425,448,1,0,998,0,1665
15,4,4,16,4,16,97820,3700,425,450,1,0,998,0,1665
15,4,4,16,4,16,97939,3702,425,453,1,0,998,0,1665
16,4,4,16,3,12,97991,3703,426,453,0,0,999,0,1665
16,4,4,16,3,12,98043,3704,426,453,0,0,1000,0,1665
17,4,4,16,4,16,98147,3705,427,454,1,0,1001,0,1668
17,4,4,16,4,16,98271,3706,428,454,0,0,1002,0,1672
18,4,4,16,4,16,98412,3707,429,454,0,0,1003,0,1679
18,4,4,16,4,16,98594,3708,430,454,0,0,1005,0,1688
19,4,4,16,4,16,98698,3709,431,454,0,0,1006,0,1691
19,4,4,16,4,16,98822,3710,431,454,0,0,1007,0,1695
20,4,4,16,4,16,98944,3711,431,454,0,0,1007,0,1699
20,4,4,16,4,16,99070,3712,432,455,1,0,1008,0,1704
21,4,4,16,4,16,99192,3713,433,455,0,0,1009,0,1708
21,4,4,16,4,16,99318,3714,434,455,0,0,1011,0,1713
22,4,4,16,3,12,99405,3715,434,455,0,0,1012,0,1716
22,4,4,16,3,12,99487,3716,434,456,1,0,1012,0,1719
23,4,4,16,3,12,99539,3717,434,457,1,0,1012,0,1719
23,4,4,16,3,12,99591,3718,434,457,0,0,1012,0,1719
24,4,4,16,3,12,99643,3719,434,457,0,0,1012,0,1719
24,4,4,16,3,12,99695,3720,434,457,0,0,1012,0,1719
25,4,4,16,2,8,99731,3721,434,457,0,0,1012,0,1719
25,4,4,16,2,8,99767,3722,434,457,0,0,1013,0,1719
26,4,4,16,3,12,99819,3723,434,457,0,0,1013,0,1719
26,4,4,16,3,12,99871,3724,434,458,1,0,1013,0,1719
