0,4,6,24,6,24,259597,6113,963,1240,0,0,2121,0,5398
0,4,6,24,6,24,259930,6115,964,1260,0,0,2123,0,5403
1,4,6,24,3,12,259982,6116,965,1260,0,0,2124,0,5403
1,4,6,24,3,12,260034,6117,965,1261,1,0,2124,0,5403
2,4,6,24,6,24,260312,6119,965,1263,0,0,2126,0,5407
2,4,6,24,6,24,260594,6121,966,1265,0,0,2129,0,5412
3,4,6,24,6,24,260913,6122,967,1266,1,0,2130,0,5420
3,4,6,24,6,24,261129,6123,967,1267,1,0,2131,0,5428
4,4,6,24,6,24,261354,6125,967,1271,0,0,2132,0,5428
4,4,6,24,6,24,261579,6127,968,1274,0,0,2134,0,5428
5,4,6,24,4,16,261715,6129,968,1275,0,0,2134,0,5428
5,4,6,24,4,16,261851,6131,968,1276,0,0,2135,0,5428
6,4,6,24,5,20,262019,6133,969,1278,1,0,2136,0,5428
6,4,6,24,5,20,262187,6135,969,1279,0,0,2137,0,5428
7,4,6,24,3,12,262267,6136,969,1279,0,0,2137,0,5431
7,4,6,24,3,12,262363,6137,969,1279,0,0,2137,0,5435
8,4,6,24,5,20,262531,6139,969,1280,0,0,2138,0,5435
8,4,6,24,5,20,262699,6141,970,1281,1,0,2139,0,5435
9,4,6,24,3,12,262779,6142,970,1282,1,0,2139,0,5438
9,4,6,24,3,12,262875,6143,970,1282,0,0,2139,0,5442
10,4,6,24,5,20,263114,6144,970,1283,1,0,2140,0,5453
10,4,6,24,5,20,263406,6145,971,1283,0,0,2142,0,5467
11,4,6,24,6,24,263686,6146,972,1283,0,0,2143,0,5477
11,4,6,24,6,24,264026,6148,973,1287,1,0,2146,0,5489
12,4,6,24,6,24,264251,6151,974,1289,0,0,2147,0,5489
12,4,6,24,6,24,264476,6154,974,1290,0,0,2150,0,5489
13,4,6,24,3,12,264528,6155,974,1290,0,0,2150,0,5489
13,4,6,24,3,12,264580,6156,974,1290,0,0,2151,0,5489
14,4,6,24,5,20,264796,6157,974,1290,0,0,2152,0,5497
14,4,6,24,5,20,264971,6158,974,1290,0,0,2153,0,5502
15,4,6,24,6,24,265324,6160,975,1308,0,0,2155,0,5506
15,4,6,24,6,24,265681,6162,976,1325,0,0,2157,0,5511
16,4,6,24,5,20,265882,6164,976,1326,0,0,2157,0,5516
16,4,6,24,5,20,266078,6166,976,1327,0,0,2158,0,5521
