0,1,3,3,1,1,36276,2001,159,208,0,0,432,0,0
0,1,3,3,1,1,36278,2002,159,208,0,0,432,0,0
1,1,3,3,1,1,36280,2003,159,208,0,0,432,0,0
1,1,3,3,1,1,36282,2004,159,208,0,0,432,0,0
2,1,3,3,1,1,36284,2005,159,208,0,0,432,0,0
2,1,3,3,1,1,36286,2006,159,208,0,0,432,0,0
3,1,3,3,1,1,36288,2007,159,208,0,0,432,0,0
3,1,3,3,1,1,36290,2008,159,208,0,0,432,0,0
4,1,3,3,1,1,36292,2009,159,208,0,0,432,0,0
4,1,3,3,1,1,36294,2010,159,208,0,0,432,0,0
5,1,3,3,1,1,36296,2011,159,208,0,0,432,0,0
5,1,3,3,1,1,36298,2012,159,208,0,0,432,0,0
6,1,3,3,1,1,36300,2013,159,208,0,0,432,0,0
6,1,3,3,1,1,36302,2014,159,208,0,0,433,0,0
7,1,3,3,1,1,36304,2015,159,208,0,0,433,0,0
7,1,3,3,1,1,36306,2016,159,208,0,0,433,0,0
8,1,3,3,1,1,36308,2017,159,208,0,0,433,0,0
8,1,3,3,1,1,36310,2018,159,208,0,0,433,0,0
9,1,3,3,1,1,36312,2019,159,208,0,0,433,0,0
9,1,3,3,1,1,36314,2020,159,208,0,0,433,0,0
10,1,3,3,1,1,36316,2021,159,208,0,0,433,0,0
10,1,3,3,1,1,36318,2022,159,208,0,0,433,0,0
11,1,3,3,1,1,36320,2023,159,208,0,0,433,0,0
11,1,3,3,1,1,36322,2024,159,208,0,0,433,0,0
12,1,3,3,1,1,36324,2025,159,208,0,0,433,0,0
12,1,3,3,1,1,36326,2026,159,208,0,0,433,0,0
13,1,3,3,1,1,36328,2027,159,208,0,0,433,0,0
13,1,3,3,1,1,36330,2028,159,208,0,0,433,0,0
14,1,3,3,1,1,36332,2029,159,208,0,0,433,0,0
14,1,3,3,1,1,36334,2030,159,208,0,0,433,0,0
15,1,3,3,1,1,36336,2031,159,208,0,0,433,0,0
15,1,3,3,1,1,36338,2032,159,208,0,0,433,0,0
16,1,3,3,1,1,36340,2033,159,208,0,0,433,0,0
16,1,3,3,1,1,36342,2034,159,209,1,0,433,0,0
17,1,3,3,1,1,36344,2035,159,209,0,0,433,0,0
17,1,3,3,1,1,36346,2036,159,209,0,0,433,0,0
18,1,3,3,1,1,36348,2037,159,209,0,0,433,0,0
18,1,3,3,1,1,36350,2038,159,209,0,0,433,0,0
19,1,3,3,1,1,36352,2039,159,209,0,0,433,0,0
19,1,3,3,1,1,36354,2040,159,209,0,0,433,0,0
20,1,3,3,1,1,36356,2041,159,209,0,0,433,0,0
20,1,3,3,1,1,36358,2042,159,209,0,0,433,0,0
21,1,3,3,1,1,36360,2043,159,210,1,0,433,0,0
21,1,3,3,1,1,36362,2044,159,210,0,0,433,0,0
22,1,3,3,1,1,36364,2045,159,211,1,0,433,0,0
22,1,3,3,1,1,36366,2046,159,211,0,0,433,0,0
23,1,3,3,1,1,36368,2047,159,211,0,0,433,0,0
23,1,3,3,1,1,36370,2048,159,211,0,0,433,0,0
24,1,3,3,1,1,36372,2049,159,211,0,0,434,0,0
24,1,3,3,1,1,36374,2050,159,211,0,0,434,0,0
25,1,3,3,1,1,36376,2051,159,211,0,0,434,0,0
25,1,3,3,1,1,36378,2052,159,211,0,0,434,0,0
26,1,3,3,1,1,36380,2053,159,211,0,0,434,0,0
26,1,3,3,1,1,36382,2054,159,211,0,0,434,0,0
27,1,3,3,1,1,36384,2055,159,211,0,0,434,0,0
27,1,3,3,1,1,36386,2056,159,211,0,0,434,0,0
28,1,3,3,1,1,36388,2057,159,211,0,0,434,0,0
28,1,3,3,1,1,36390,2058,159,211,0,0,434,0,0
29,1,3,3,1,1,36392,2059,159,211,0,0,434,0,0
29,1,3,3,1,1,36394,2060,159,211,0,0,434,0,0
30,1,3,3,1,1,36396,2061,159,211,0,0,434,0,0
30,1,3,3,1,1,36398,2062,159,211,0,0,434,0,0
31,1,3,3,1,1,36400,2063,159,211,0,0,435,0,0
31,1,3,3,1,1,36402,2064,159,211,0,0,435,0,0
32,1,3,3,1,1,36404,2065,159,211,0,0,435,0,0
32,1,3,3,1,1,36406,2066,159,211,0,0,435,0,0
33,1,3,3,1,1,36408,2067,159,211,0,0,435,0,0
33,1,3,3,1,1,36410,2068,159,211,0,0,435,0,0
34,1,3,3,1,1,36412,2069,159,211,0,0,435,0,0
34,1,3,3,1,1,36414,2070,159,211,0,0,435,0,0
